trip_id,device,lane,start_time,end_time,transporter
5b70db97722617627791a6db,585,b,2018-08-13T01:15:03.855Z,2018-08-14T22:32:16.088Z,d
5b707f6067fb87533369a50e,321,a,2018-08-12T18:41:36.379Z,2018-08-16T07:31:20.353Z,a
5b703a07d9ccf07b1ad45769,475,c,2018-08-12T13:45:43.311Z,2018-08-16T07:30:26.404Z,e
5b6fe9c50e720c28af797cb7,471,b,2018-08-12T08:03:17.071Z,2018-08-13T20:20:52.845Z,c
5b6fe54301027c4200fb9e62,628,c,2018-08-12T07:44:03.111Z,2018-08-16T04:08:06.031Z,c
5b6f5e86d3a3836f0d424311,557,b,2018-08-11T22:09:10.096Z,2018-08-13T20:20:32.100Z,d
5b6f513d63566350565b73e2,577,a,2018-08-11T21:12:29.166Z,2018-08-13T15:54:33.290Z,a
5b6ee07586cfec508067989a,520,c,2018-08-11T13:11:17.872Z,2018-08-14T21:54:14.979Z,e
5b6ea7dec1768f1112a19b96,532,b,2018-08-11T09:09:50.258Z,2018-08-12T19:43:55.967Z,d
5b6e98e3895e0a706f5b92fe,446,c,2018-08-11T08:05:55.631Z,2018-08-13T15:54:21.760Z,c
5b6e1e8b12ed4a3cd188058d,328,c,2018-08-10T23:23:55.325Z,2018-08-13T05:03:13.162Z,c
5b6e06a112ed4a3cd187fba1,413,c,2018-08-10T21:41:53.156Z,2018-08-13T15:54:01.371Z,c
5b6d92dcdc6aaf1a3551b9f8,141,c,2018-08-10T13:27:56.381Z,2018-08-12T18:42:03.373Z,c
5b6d56534f6aa8687149c48c,518,b,2018-08-10T09:09:39.810Z,2018-08-11T18:47:17.731Z,d
5b6d543e4f6aa8687149c417,317,c,2018-08-10T09:00:46.964Z,2018-08-11T23:35:43.652Z,c
5b6d4296a95fc8501620ed99,550,c,2018-08-10T07:45:26.193Z,2018-08-12T20:23:41.070Z,c
5b6ca76331f20e24cf792294,569,a,2018-08-09T20:43:15.583Z,2018-08-11T09:31:41.809Z,a
5b6c9bc79e6c4707bd9d508f,546,b,2018-08-09T19:53:43.573Z,2018-08-11T08:15:27.796Z,b
5b6c35c10b4d6e2ef6427d8b,526,c,2018-08-09T12:38:25.941Z,2018-08-11T15:33:25.880Z,c
5b6c12c50b4d6e2ef6427353,417,b,2018-08-09T10:09:09.337Z,2018-08-09T14:25:48.914Z,d
5b6c0298cb1f40235e3241f7,536,a,2018-08-09T09:00:08.287Z,2018-08-10T06:36:21.526Z,a
5b6bf1edcb1f40235e323ced,618,c,2018-08-09T07:49:01.201Z,2018-08-12T20:23:27.588Z,c
5b6b5f44f357981ccc2a9359,574,b,2018-08-08T21:23:16.849Z,2018-08-10T14:29:59.363Z,b
5b6aedd6c596d6560725c40d,533,c,2018-08-08T13:19:18.768Z,2018-08-11T15:33:19.984Z,c
5b6aa8478a917604c971f052,471,c,2018-08-08T08:22:31.563Z,2018-08-10T06:15:00.730Z,c
5b6aa47c8a917604c971ef38,456,b,2018-08-08T08:06:20.349Z,2018-08-09T20:45:04.553Z,d
5b6a0eb4d98afb628f6ac7a5,344,b,2018-08-07T21:27:16.120Z,2018-08-09T10:05:44.186Z,b
5b6994da1917b21e4b1e353f,438,c,2018-08-07T12:47:22.126Z,2018-08-10T19:55:01.927Z,c
5b6970bd1917b21e4b1e261c,327,c,2018-08-07T10:13:17.896Z,2018-08-09T15:50:41.774Z,c
5b695f42dde373649bd302d7,479,b,2018-08-07T08:58:42.874Z,2018-08-08T20:05:19.850Z,d
5b68c214c8a4572ef6560848,612,b,2018-08-06T21:48:04.034Z,2018-08-08T16:53:57.104Z,d
5b68a8cf4fe3866b04fa39e2,566,a,2018-08-06T20:00:15.532Z,2018-08-09T19:23:10.322Z,a
5b6845002bd16c717546475b,155,c,2018-08-06T12:54:24.809Z,2018-08-10T07:29:56.913Z,c
5b681ea4819a6d56a40e1507,355,b,2018-08-06T10:10:44.671Z,2018-08-08T00:34:35.063Z,b
5b680ba9819a6d56a40e0f63,328,a,2018-08-06T08:49:45.073Z,2018-08-07T09:41:42.140Z,a
5b6769a236142b469a1c93bb,537,b,2018-08-05T21:18:26.159Z,2018-08-07T19:41:01.331Z,d
5b675ca3ccc4fa31dcdb96f8,524,a,2018-08-05T20:22:59.751Z,2018-08-07T05:46:45.816Z,a
5b6706a05bdc4b5f880dde30,540,c,2018-08-05T14:16:00.330Z,2018-08-07T17:10:18.384Z,c
5b66dd8ac0d30f2dd69d84f3,585,a,2018-08-05T11:20:42.344Z,2018-08-06T15:37:31.003Z,a
5b66af125d9fda1340def7f3,310,c,2018-08-05T08:02:26.237Z,2018-08-07T09:40:01.428Z,c
5b665ce2f7dcb12f93fab355,542,b,2018-08-05T02:11:46.231Z,2018-08-06T12:24:51.945Z,d
5b6601e1ac904065dee76dc9,617,c,2018-08-04T19:43:29.362Z,2018-10-09T11:27:46.636Z,c
5b65ffe9ac904065dee76d2c,539,a,2018-08-04T19:35:05.742Z,2018-08-06T15:14:06.458Z,a
5b65aa078a12af0fa61e6e31,536,c,2018-08-04T13:28:39.030Z,2018-08-07T18:17:02.930Z,c
5b6582a2fb7d294b330bc36c,516,a,2018-08-04T10:40:34.269Z,2018-08-05T15:23:30.006Z,a
5b657a32fb7d294b330bc14a,532,b,2018-08-04T10:04:34.766Z,2018-08-06T04:07:36.235Z,b
5b64b87318adac3ce3bef592,611,b,2018-08-03T20:17:55.875Z,2018-08-05T09:40:17.539Z,c
5b64ae8fb7b82e2e744fad9f,416,c,2018-08-03T19:35:43.666Z,2018-08-05T19:02:42.482Z,c
5b64aa91b7b82e2e744facd0,530,a,2018-08-03T19:18:41.310Z,2018-08-05T00:00:18.081Z,a
5b63714e5b696330a6228c4c,438,b,2018-08-02T21:02:06.059Z,2018-08-04T07:18:09.234Z,c
5b636fa75b696330a6228bd1,546,a,2018-08-02T20:55:03.071Z,2018-08-04T10:45:43.292Z,a
5b62d0bb63dbea40db1f4a24,612,b,2018-08-02T09:36:59.764Z,2018-08-04T02:54:34.585Z,b
5b6227396d8d98304e506a9a,550,b,2018-08-01T21:33:45.011Z,2018-08-03T08:59:39.515Z,c
5b6215506d8d98304e506602,471,a,2018-08-01T20:17:20.880Z,2018-08-03T05:22:41.701Z,a
5b61bce7af3a755b0ada3367,544,c,2018-08-01T14:00:07.357Z,2018-08-03T17:47:42.357Z,c
5b618c6d268cde3a621802e7,586,b,2018-08-01T10:33:17.511Z,2018-08-03T07:26:10.732Z,b
5b61716135ff13023b2d8785,585,c,2018-08-01T08:37:53.459Z,2018-08-03T08:09:58.883Z,c
5b60cc3bfc8ecc074f80f3cd,574,b,2018-07-31T20:53:15.977Z,2018-08-02T08:05:54.130Z,c
5b60c09afc8ecc074f80f0b7,545,a,2018-07-31T20:03:38.587Z,2018-08-02T05:30:49.809Z,a
5b606cbd553521040cd5b564,479,c,2018-07-31T14:05:49.394Z,2018-08-03T06:07:41.841Z,c
5b60385f553521040cd5a882,355,b,2018-07-31T10:22:23.560Z,2018-08-02T04:16:45.504Z,b
5b600b1a8d1ab0695e0e8152,541,c,2018-07-31T07:09:14.039Z,2018-08-02T09:58:20.064Z,c
5b5f89ef0f388d6e7cb58682,566,b,2018-07-30T21:58:07.306Z,2018-08-01T08:58:44.686Z,c
5b5f7a680f388d6e7cb582af,547,a,2018-07-30T20:51:52.390Z,2018-08-21T12:23:11.335Z,a
5b5f753a0f388d6e7cb58160,438,c,2018-07-30T20:29:46.770Z,2018-08-02T05:18:26.257Z,c
5b5f16214419b6260d701af9,620,c,2018-07-30T13:44:01.379Z,2018-07-30T17:46:51.035Z,c
5b5ebb2af12def4894b4891b,456,c,2018-07-30T07:15:54.106Z,2018-08-01T08:20:58.511Z,c
5b5e2abc440bd22a10ba97b3,321,b,2018-07-29T20:59:40.549Z,2018-07-31T06:43:31.712Z,c
5b5e101e85877c0b44bf8e87,332,a,2018-07-29T19:06:06.317Z,2018-07-31T04:56:35.256Z,a
5b5cd4438c25dd16bec3c25c,540,a,2018-07-28T20:38:27.084Z,2018-07-30T03:40:36.945Z,a
5b5ccab58c25dd16bec3c07f,558,b,2018-07-28T19:57:41.858Z,2018-07-30T05:55:45.899Z,c
5b5cc67ae9eb2b7afc1fc971,155,c,2018-07-28T19:39:38.268Z,2018-07-31T04:56:41.588Z,c
5b5c29875d2db01b575315cf,125,a,2018-07-28T08:29:59.152Z,2018-07-29T11:10:31.328Z,a
5b5b7e42745e9525e6748d67,553,c,2018-07-27T20:19:14.328Z,2018-07-28T11:01:33.971Z,c
5b5b7c40745e9525e6748d1c,549,b,2018-07-27T20:10:40.954Z,2018-07-31T12:02:23.782Z,d
5b5b6a78745e9525e67489e9,569,a,2018-07-27T18:54:48.446Z,2018-07-29T05:11:52.028Z,a
5b5b3aaa3c28ee7b44dd739b,519,c,2018-07-27T15:30:50.900Z,2018-07-30T07:49:56.949Z,c
5b5a25b3a717ee1722c9caec,526,b,2018-07-26T19:49:07.876Z,2018-07-28T19:41:10.390Z,c
5b5a2570a717ee1722c9cad2,370,c,2018-07-26T19:48:00.463Z,2018-07-28T16:18:29.655Z,c
5b5a1bf5a717ee1722c9c89f,524,a,2018-07-26T19:07:33.928Z,2018-07-27T20:10:49.031Z,a
5b58e35767793342888d4d8a,520,a,2018-07-25T20:53:43.752Z,2018-07-26T23:45:38.309Z,a
5b58d32267793342888d4a34,483,b,2018-07-25T19:44:34.947Z,2018-07-27T20:24:36.849Z,c
5b587c77ce99bc0a0e1149a4,551,c,2018-07-25T13:34:47.800Z,2018-07-27T19:03:51.869Z,c
5b582b783a1ada0517ea42c8,557,b,2018-07-25T07:49:12.382Z,2018-07-27T07:44:31.378Z,b
5b57add33a1ada0517ea2ea9,592,c,2018-07-24T22:53:07.387Z,2018-07-24T22:54:09.198Z,c
5b57ada43a1ada0517ea2ea0,526,c,2018-07-24T22:52:20.275Z,2018-07-24T22:54:09.198Z,c
5b578dc43a1ada0517ea28f8,515,b,2018-07-24T20:36:20.942Z,2018-07-27T01:06:31.474Z,c
5b57077645898855765b2570,569,a,2018-07-24T11:03:18.991Z,2018-07-25T17:26:13.348Z,a
5b56d59345898855765b1bf9,612,c,2018-07-24T07:30:27.743Z,2018-07-26T09:25:26.223Z,c
5b56527d3e02ef7a5b5af26e,574,c,2018-07-23T22:11:09.317Z,2018-07-25T19:39:08.523Z,c
5b563e0c3e02ef7a5b5aef60,438,b,2018-07-23T20:43:56.508Z,2018-07-26T01:43:01.984Z,c
5b55cd4532623b1bdd0c35d2,575,c,2018-07-23T12:42:45.358Z,2018-07-25T16:35:56.782Z,c
5b559d1f478c0c7f8c216849,580,b,2018-07-23T09:17:19.859Z,2018-08-04T02:54:34.585Z,b
5b54fd8f064350014192b737,321,b,2018-07-22T21:56:31.291Z,2018-07-24T10:38:12.672Z,b
5b547e1dc56bd407a9633bec,475,c,2018-07-22T12:52:45.740Z,2018-07-25T04:35:46.037Z,c
5b5436a2e3d6b7482e171786,600,a,2018-07-22T07:47:46.678Z,2018-07-23T16:18:36.337Z,a
5b543696e3d6b7482e171781,596,c,2018-07-22T07:47:34.154Z,2018-07-25T04:37:15.339Z,c
5b53e3148d47b40a51ebbf57,563,c,2018-07-22T01:51:16.578Z,2018-07-28T10:21:23.911Z,c
5b538c44ad855a4229101998,589,b,2018-07-21T19:40:52.533Z,2018-07-23T08:54:07.039Z,c
5b524b38497de43b8052bac1,483,b,2018-07-20T20:51:04.837Z,2018-07-22T09:21:55.852Z,c
5b51a128614fd610f6bf45a0,532,a,2018-07-20T08:45:28.573Z,2018-07-21T17:24:36.281Z,a
5b519750614fd610f6bf4317,515,b,2018-07-20T08:03:28.858Z,2018-07-22T05:03:07.313Z,b
5b51919c614fd610f6bf4184,136,c,2018-07-20T07:39:08.142Z,2018-07-28T16:18:29.655Z,c
5b510c34b36190153a8049fc,446,b,2018-07-19T22:09:56.299Z,2018-07-21T20:10:21.474Z,c
5b50f0d7ae4e3c4ff6d26933,478,c,2018-07-19T20:13:11.740Z,2018-07-21T23:15:43.820Z,c
5b50c2acae4e3c4ff6d25d04,583,a,2018-07-19T16:56:12.713Z,2018-07-21T03:52:48.576Z,a
5b5099cbb0115d2c6dd535df,553,c,2018-07-19T14:01:47.169Z,2018-07-23T08:10:16.545Z,c
5b50842ab0115d2c6dd5305c,557,c,2018-07-19T12:29:30.995Z,2018-07-21T22:42:09.936Z,c
5b5060f705782d0729d6d1e0,551,a,2018-07-19T09:59:19.277Z,2018-07-21T03:53:04.608Z,a
5b505d7105782d0729d6d0be,594,b,2018-07-19T09:44:17.738Z,2018-07-21T21:24:36.004Z,b
5b5043e148abad5c4ff86eac,464,c,2018-07-19T07:55:13.915Z,2018-07-19T10:29:35.228Z,c
5b4fab955abdce61346d70c6,141,b,2018-07-18T21:05:25.611Z,2018-07-20T06:20:09.840Z,c
5b4f94c534d0e73a02323f13,613,c,2018-07-18T19:28:05.308Z,2018-07-21T03:52:56.934Z,c
5b4efb4e93d2a641089116df,586,b,2018-07-18T08:33:18.786Z,2018-07-20T04:46:36.331Z,b
5b4e60edabcc96254d5a0e4c,438,b,2018-07-17T21:34:37.959Z,2018-07-19T08:29:35.382Z,d
5b4e5164dc18a57fc3213ebe,569,a,2018-07-17T20:28:20.801Z,2018-07-19T08:13:11.312Z,a
5b4df42b746be77e0c6d5bb6,363,c,2018-07-17T13:50:35.569Z,2018-07-19T12:10:52.385Z,c
5b4dcff62b27893d02e100d6,612,b,2018-07-17T11:16:06.625Z,2018-07-19T05:42:37.279Z,b
5b4d498d02f194119a39a96f,561,c,2018-07-17T01:42:37.798Z,2018-07-21T03:54:00.166Z,c
5b4d0592353a934483231f57,475,b,2018-07-16T20:52:34.606Z,2018-07-18T08:28:53.979Z,d
5b4cf1e182f6e57b613b61b5,344,a,2018-07-16T19:28:33.920Z,2018-07-21T03:53:43.881Z,a
5b4c96eadb01bf103c7dbbad,125,c,2018-07-16T13:00:26.013Z,2018-07-18T17:53:13.602Z,c
5b4c77cddb01bf103c7dadfc,583,a,2018-07-16T10:47:41.434Z,2018-07-17T19:27:44.999Z,a
5b4c524f15456a3a0ab0e084,574,b,2018-07-16T08:07:43.528Z,2018-07-18T01:36:51.639Z,b
5b4c4d3515456a3a0ab0de3c,440,c,2018-07-16T07:45:57.868Z,2018-07-18T09:46:51.815Z,c
5b4bfc91f0df8718b7d1ae06,585,c,2018-07-16T02:01:53.660Z,2018-07-18T03:57:58.158Z,c
5b4be1664b29d3557a3b5471,589,b,2018-07-16T00:05:58.851Z,2018-07-17T10:03:54.236Z,c
5b4ba2e0556c7b0b128cc4f6,523,a,2018-07-15T19:39:12.150Z,2018-07-18T13:48:17.837Z,a
5b4b4409f35cdd27fac0252c,528,c,2018-07-15T12:54:33.674Z,2018-07-21T03:59:37.252Z,c
5b4b06cbf50d7053cb8a4da5,594,b,2018-07-15T08:33:15.236Z,2018-07-17T00:52:45.074Z,b
5b4b0490f50d7053cb8a4d13,575,c,2018-07-15T08:23:44.683Z,2018-07-18T09:33:47.561Z,c
5b4aed9ed4d33f179c3367c2,327,a,2018-07-15T06:45:50.067Z,2018-07-16T07:43:56.052Z,a
5b4a6bb193e088554d398bdc,446,b,2018-07-14T21:31:29.932Z,2018-07-16T05:48:30.767Z,c
5b4a5f0a0387bb443fce8eec,592,c,2018-07-14T20:37:30.490Z,2018-07-17T06:12:26.160Z,c
5b49f1f0c76e736bb60e45c9,620,c,2018-07-14T12:52:00.907Z,2018-07-16T18:45:09.907Z,c
5b49cf382278ce3e91987a87,456,a,2018-07-14T10:23:52.471Z,2018-07-15T19:32:23.823Z,a
5b49afb49793707aff9c1267,556,b,2018-07-14T08:09:24.600Z,2018-07-15T20:22:24.623Z,b
5b4901ee60bf2345ac8747ba,511,b,2018-07-13T19:47:58.988Z,2018-07-16T09:49:20.085Z,d
5b48a2dce2be8c482bff6361,136,c,2018-07-13T13:02:20.035Z,2018-07-16T05:46:55.402Z,c
5b486296c564f75e8e2e0923,363,a,2018-07-13T08:28:06.244Z,2018-07-14T11:13:37.976Z,a
5b47c5ba7c3dfd6de4fc58a3,612,b,2018-07-12T21:18:50.183Z,2018-07-14T10:43:15.327Z,c
5b47a6abd0a630309f9ac54d,598,a,2018-07-12T19:06:19.011Z,2018-07-13T22:02:58.203Z,a
5b47a65fd0a630309f9ac522,617,c,2018-07-12T19:05:03.145Z,2018-07-15T00:31:45.517Z,c
5b474d7e2a3a93628bbac906,551,c,2018-07-12T12:45:50.444Z,2018-07-15T00:31:39.623Z,c
5b4712c9a3c5563f0bc381cf,536,a,2018-07-12T08:35:21.769Z,2018-07-13T11:45:18.929Z,a
5b4711d7a3c5563f0bc3816f,536,a,2018-07-12T08:31:19.768Z,2018-07-12T08:31:54.693Z,a
5b47069ca3c5563f0bc37cc1,580,c,2018-07-12T07:43:24.307Z,2018-07-14T05:22:50.253Z,c
5b46bcfec94210396b8dc0ee,321,b,2018-07-12T02:29:18.287Z,2018-07-13T11:53:39.223Z,c
5b466530a14eba3f62d03b4d,532,c,2018-07-11T20:14:40.361Z,2018-07-14T06:43:24.129Z,c
5b46597ca14eba3f62d0362c,466,a,2018-07-11T19:24:44.647Z,2018-07-13T00:22:44.025Z,a
5b460e97a2074549c9106f33,523,c,2018-07-11T14:05:11.175Z,2018-07-13T19:46:40.467Z,c
5b45c667f71598279c7a3fe6,327,a,2018-07-11T08:57:11.787Z,2018-07-12T08:30:44.207Z,a
5b4520bb21ac9d0edaabab70,528,c,2018-07-10T21:10:19.469Z,2018-07-11T15:49:01.670Z,c
5b4520b621ac9d0edaabab6f,566,c,2018-07-10T21:10:14.671Z,2018-07-11T15:49:01.670Z,c
5b44b1be2399e449b30a2aa3,330,c,2018-07-10T13:16:46.265Z,2018-07-12T17:40:10.925Z,c
5b4482875313d904336864dd,440,b,2018-07-10T09:55:19.485Z,2018-07-11T20:58:03.396Z,b
5b4475a95313d904336861b7,478,c,2018-07-10T09:00:25.664Z,2018-07-12T08:25:40.624Z,c
5b440b121bd20347596e08a1,370,b,2018-07-10T01:25:38.420Z,2018-07-11T16:46:41.725Z,c
5b43bc6ecc9ad308997858d6,513,c,2018-07-09T19:50:06.131Z,2018-07-11T18:22:13.793Z,c
5b4355b26308405ed910f3b8,483,c,2018-07-09T12:31:46.979Z,2018-07-11T17:35:06.923Z,c
5b4314557fd16c7532be0aba,511,b,2018-07-09T07:52:53.784Z,2018-07-12T07:32:20.493Z,b
5b4310707fd16c7532be098b,141,c,2018-07-09T07:36:16.531Z,2018-07-11T07:57:28.749Z,c
5b428dc87026a26e2bde973a,556,b,2018-07-08T22:18:48.008Z,2018-07-11T06:48:01.191Z,c
5b4266518cfac2511616d841,399,c,2018-07-08T19:30:25.172Z,2018-07-25T04:37:15.339Z,c
5b4205790374f522c477d3b5,522,c,2018-07-08T12:37:13.784Z,2018-07-08T17:25:32.432Z,c
5b41e1180374f522c477ca56,600,b,2018-07-08T10:02:00.790Z,2018-07-10T10:10:52.250Z,b
5b41cf9dfbd85708e2c04cde,517,a,2018-07-08T08:47:25.742Z,2018-07-09T16:37:37.781Z,a
5b41c101fbd85708e2c049ea,534,c,2018-07-08T07:45:05.303Z,2018-07-10T21:51:01.491Z,c
5b4158bdbd75ab7fb3cf0482,580,b,2018-07-08T00:20:13.035Z,2018-07-09T08:16:49.684Z,c
5b4141aebd75ab7fb3ceff8f,325,b,2018-07-07T22:41:50.029Z,2018-08-03T22:23:42.989Z,c
5b411d7b3fd56135426b5299,620,c,2018-07-07T20:07:23.538Z,2018-07-09T17:45:00.191Z,c
5b40b6e58bcbdf5c1d0f521a,575,c,2018-07-07T12:49:41.041Z,2018-07-09T16:37:27.133Z,c
5b409f7270f5353b1f25b21b,617,a,2018-07-07T11:09:38.568Z,2018-07-08T10:37:17.220Z,a
5b407779cfdcee05178d50bd,611,b,2018-07-07T08:19:05.689Z,2018-07-08T22:44:55.501Z,b
5b406fbacfdcee05178d4ed7,435,c,2018-07-07T07:46:02.526Z,2018-07-09T16:38:57.046Z,c
5b3fd1a13824f843b2ac952a,557,a,2018-07-06T20:31:29.523Z,2018-07-07T21:25:45.013Z,a
5b3fc9523824f843b2ac930f,107,c,2018-07-06T19:56:02.818Z,2018-07-13T09:36:47.346Z,c
5b3f2b37c7bfae2dd3a280e7,573,b,2018-07-06T08:41:27.849Z,2018-07-07T23:49:20.419Z,b
5b3f1c59c7bfae2dd3a27d65,579,c,2018-07-06T07:38:01.225Z,2018-07-08T08:34:31.391Z,c
5b3e9b95c6f8a46e2e143184,616,c,2018-07-05T22:28:37.009Z,2018-07-08T05:05:07.694Z,c
5b3e8e1507f6a15bcc27b6b8,594,b,2018-07-05T21:31:01.904Z,2018-07-07T10:53:32.664Z,c
5b3e78906832d531d5d6de62,523,a,2018-07-05T19:59:12.617Z,2018-07-07T19:09:37.115Z,a
5b3e24f74a1f4f20fa5c94c1,462,c,2018-07-05T14:02:31.053Z,2018-07-07T19:27:56.087Z,c
5b3dda1f07269d3c7dc41896,612,b,2018-07-05T08:43:11.758Z,2018-07-07T01:09:21.556Z,b
5b3dd6b207269d3c7dc417bc,532,c,2018-07-05T08:28:34.649Z,2018-07-07T17:45:13.198Z,c
5b3d2d775128572464535f25,513,a,2018-07-04T20:26:31.299Z,2018-07-06T09:48:56.164Z,a
5b3d298e9929346b01a93535,598,b,2018-07-04T20:09:50.569Z,2018-07-06T09:47:48.516Z,b
5b3d255c9929346b01a9340e,517,c,2018-07-04T19:51:56.583Z,2018-07-06T19:35:02.183Z,c
5b3ce55311314b41c52e8eb6,473,c,2018-07-04T15:18:43.147Z,2018-07-06T16:49:32.659Z,c
5b3cb9936e7d186d6d24249f,580,b,2018-07-04T12:12:03.966Z,2018-07-05T21:52:39.626Z,c
5b3ca7606e7d186d6d2420b0,325,c,2018-07-04T10:54:24.787Z,2018-07-07T06:40:33.703Z,c
5b3bf72025c70218e7ed7152,370,c,2018-07-03T22:22:24.022Z,2018-07-06T09:48:34.194Z,c
5b3bd73525c70218e7ed6901,559,b,2018-07-03T20:06:13.921Z,2018-07-05T07:01:10.662Z,c
5b3b7161ca0937720dcd35db,576,c,2018-07-03T12:51:45.235Z,2018-07-07T09:38:44.256Z,c
5b3b29bb2ed098420e976eb2,552,c,2018-07-03T07:46:03.323Z,2018-07-05T17:11:00.540Z,c
5b3b23cc2ed098420e976d45,443,b,2018-07-03T07:20:44.099Z,2018-07-04T21:53:07.029Z,b
5b3aaa136c62a724b6775922,560,c,2018-07-02T22:41:23.459Z,2018-07-04T20:45:06.097Z,c
5b3a91556efca1776a1c8790,374,b,2018-07-02T20:55:49.269Z,2018-07-04T06:54:09.188Z,d
5b3a5dd9575f472b0f13e6f4,592,a,2018-07-02T17:16:09.058Z,2018-07-05T17:12:30.304Z,c
5b3a28b594d6cd6b06aaadfa,589,b,2018-07-02T13:29:25.372Z,2018-07-04T05:35:18.295Z,b
5b39e6e899ea0b155fde0b34,572,c,2018-07-02T08:48:40.099Z,2018-07-05T06:12:57.339Z,c
5b399008940dfa7eb44b9958,600,b,2018-07-02T02:38:00.933Z,2018-07-03T16:40:02.497Z,d
5b398a06940dfa7eb44b9779,317,c,2018-07-02T02:12:22.828Z,2018-07-05T17:14:01.141Z,c
5b39732c24c13e612b25292e,581,c,2018-07-02T00:34:52.510Z,2018-07-05T17:13:16.407Z,c
5b38f9849261793197d5aa09,525,b,2018-07-01T15:55:48.637Z,2018-07-01T19:45:53.274Z,b
5b3842a36e32c7344aada7ce,412,c,2018-07-01T02:55:31.532Z,2018-07-03T16:02:43.343Z,c
5b38395c30cf8b07c436c31e,401,a,2018-07-01T02:15:56.844Z,2018-07-02T17:52:26.039Z,f
5b37f27acd443e279469d269,437,c,2018-06-30T21:13:30.021Z,2018-07-02T20:57:17.776Z,c
5b37e13cb1e98179e965e404,566,b,2018-06-30T19:59:56.713Z,2018-07-02T05:37:35.769Z,c
5b377c8792971a4fba43e324,136,c,2018-06-30T12:50:15.002Z,2018-07-03T16:03:04.967Z,c
5b3749988daedd2ff0e58d5f,363,b,2018-06-30T09:12:56.461Z,2018-07-02T02:19:38.372Z,f
5b3724f17d84e050c65c4110,564,a,2018-06-30T06:36:33.108Z,2018-07-01T09:37:23.574Z,c
5b36ef9f8c9461279289b662,451,c,2018-06-30T02:49:03.420Z,2018-07-02T17:52:44.537Z,c
5b36d3a78f434976c6cb8ce5,575,c,2018-06-30T00:49:43.501Z,2018-07-02T01:14:20.511Z,c
5b36aba23567462a14af52e0,155,a,2018-06-29T21:58:58.371Z,2018-06-30T20:19:03.307Z,a
5b36aab03567462a14af528f,616,b,2018-06-29T21:54:56.783Z,2018-07-01T08:38:52.691Z,c
5b367343b07348508f5ca326,620,a,2018-06-29T17:58:27.475Z,2018-07-01T04:18:39.528Z,c
5b3645972b07674d81b46a67,618,b,2018-06-29T14:43:35.300Z,2018-07-01T05:06:29.621Z,b
5b36351d2b07674d81b465d8,559,c,2018-06-29T13:33:17.920Z,2018-07-01T19:09:59.895Z,c
5b3616ffa815f527e26d2bf0,556,b,2018-06-29T11:24:47.957Z,2018-07-01T05:05:47.888Z,f
5b35ec2758f9b5556bfc78b2,513,c,2018-06-29T08:21:59.122Z,2018-06-30T05:29:42.042Z,c
5b35c432f393451bf44123aa,536,a,2018-06-29T05:31:30.441Z,2018-06-30T18:19:50.033Z,f
5b359e00e9f3f23e758ebfd5,570,c,2018-06-29T02:48:32.607Z,2018-07-01T16:59:10.118Z,c
5b356977bda23119abee9910,440,c,2018-06-28T23:04:23.545Z,2018-06-30T17:27:42.021Z,c
5b3550b8eb6b5370976acf07,579,b,2018-06-28T21:18:48.148Z,2018-06-30T07:11:47.821Z,c
5b3527f49a9bd21af18aea67,557,c,2018-06-28T18:24:52.780Z,2018-06-30T17:28:00.215Z,c
5b34f7e502fa4e180d247b94,612,b,2018-06-28T14:59:49.073Z,2018-06-30T05:02:07.271Z,b
5b34e3f702fa4e180d2475b9,595,a,2018-06-28T13:34:47.245Z,2018-06-29T21:30:35.179Z,c
5b34b0c767f6b54d0153d833,562,c,2018-06-28T09:56:23.853Z,2018-06-30T17:28:09.694Z,c
5b34993e93f160285c343cd5,587,b,2018-06-28T08:15:58.282Z,2018-06-30T05:02:38.835Z,f
5b34317fa78aae4a4eaa3597,111,c,2018-06-28T00:53:19.197Z,2018-06-30T17:27:51.846Z,c
5b33ec8e3c6c226e4f09966a,531,b,2018-06-27T19:59:10.600Z,2018-06-29T12:31:07.730Z,c
5b33ccc480cb3516462a87ac,525,a,2018-06-27T17:43:32.350Z,2018-06-30T01:36:14.083Z,c
5b33a9ee80cb3516462a7e16,619,b,2018-06-27T15:14:54.786Z,2018-07-01T19:45:53.274Z,b
5b3370f8d3703933000c2674,308,c,2018-06-27T11:11:52.422Z,2018-06-29T19:19:00.547Z,c
5b335696b21d7a6985d5da7c,438,b,2018-06-27T09:19:18.818Z,2018-07-01T19:43:37.391Z,f
5b332bb3015b82647f2f73fe,553,c,2018-06-27T06:16:19.119Z,2018-06-29T05:56:48.735Z,c
5b32e8050505181be0a726f8,582,c,2018-06-27T01:27:33.810Z,2018-06-28T03:41:09.016Z,c
5b328e509d7f8a4152851982,590,a,2018-06-26T19:04:48.454Z,2018-06-30T01:35:48.071Z,g
5b328b379d7f8a4152851884,555,c,2018-06-26T18:51:35.515Z,2018-06-28T18:28:27.170Z,c
5b32681e2a80d96f4710ce5b,572,b,2018-06-26T16:21:50.880Z,2018-06-28T03:58:45.235Z,c
5b324c92e9941725596359a0,584,c,2018-06-26T14:24:18.927Z,2018-06-30T01:36:04.394Z,c
5b3217d6dbf9ce532bf860b3,574,b,2018-06-26T10:39:18.222Z,2018-06-28T17:11:12.420Z,b
